ncodpers,ind_empleado,pais_residencia,sexo,age,AgeStatus,ind_nuevo,antiguedad,indrel,indrel_1mes,tiprel_1mes,indresi,indext,indfall,tipodom,cod_prov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
104114,0,1,0,38,0,0,203,1,1.0,0,1,0,0,1,28,1,198115.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104113,0,1,0,50,0,0,191,1,1.0,0,1,0,0,1,28,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104112,0,1,0,67,1,0,191,1,1.0,0,1,0,0,1,28,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104146,0,1,0,49,0,0,203,1,1.0,1,1,0,0,1,4,0,55081.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104149,0,1,0,40,0,0,203,1,1.0,1,1,0,0,1,28,0,333763.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104150,0,1,0,54,0,0,203,1,1.0,0,1,0,0,1,41,1,153579.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104151,0,1,1,54,0,0,203,1,1.0,0,1,0,0,1,41,1,153579.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104208,0,1,0,49,0,0,203,1,1.0,0,1,0,0,1,28,1,110700.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104204,0,1,0,48,0,0,203,1,1.0,0,1,0,0,1,28,1,169772.0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
104202,0,1,0,51,0,0,203,1,1.0,0,1,0,0,1,28,1,165944.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1
104198,0,1,0,38,0,0,232,1,1.0,0,1,0,0,1,28,1,45615.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104195,0,1,0,51,0,0,163,1,1.0,0,1,0,0,1,28,1,310976.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104194,0,1,0,52,0,0,203,1,1.0,0,1,0,0,1,8,1,165229.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104188,0,1,0,48,0,0,203,1,1.0,1,0,1,0,1,0,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104181,0,1,0,51,0,0,203,1,1.0,0,1,0,0,1,30,1,36498.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104180,0,1,0,42,0,0,196,1,1.0,1,1,0,0,1,25,0,242452.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104178,0,1,1,46,0,0,203,1,1.0,0,1,0,0,1,36,1,116087.0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104176,0,1,1,60,0,0,203,1,1.0,0,1,0,0,1,50,1,81536.0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
104111,0,1,0,49,0,0,196,1,1.0,1,1,0,0,1,28,0,113691.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104175,0,1,0,46,0,0,203,1,1.0,0,1,0,0,1,35,1,50889.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104172,0,1,0,48,0,0,166,1,1.0,1,1,0,0,1,52,0,145528.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104171,0,1,0,48,0,0,203,1,1.0,0,1,0,0,1,36,0,136137.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104168,0,1,1,85,1,0,196,1,1.0,0,1,0,0,1,28,1,315167.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
104167,0,1,1,59,0,0,203,1,1.0,1,1,0,0,1,7,0,46440.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104162,0,1,0,62,0,0,203,1,1.0,1,1,0,0,1,12,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104159,0,1,1,49,0,0,203,1,1.0,1,1,1,0,1,3,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104157,0,1,1,89,1,0,203,1,1.0,0,1,0,0,1,39,0,83009.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104156,0,1,0,0,1,0,88,1,1.0,0,1,0,1,1,28,0,308607.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104155,0,1,1,75,1,0,203,1,1.0,0,1,0,0,1,28,0,372469.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104153,0,1,0,68,1,0,200,1,1.0,0,1,0,0,1,28,1,231567.0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
104152,0,1,0,52,0,0,203,1,2.0,0,1,0,0,1,28,1,226220.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104174,0,1,1,49,0,0,203,1,1.0,0,1,0,0,1,46,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104110,0,1,0,68,1,0,203,1,1.0,1,1,0,0,1,46,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104109,0,1,0,58,0,0,203,1,1.0,0,1,0,0,1,28,1,167122.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
104108,0,1,0,50,0,0,203,1,1.0,0,1,0,0,1,8,1,290648.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104047,0,1,1,50,0,0,212,1,1.0,0,1,0,0,1,28,0,151084.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104044,0,1,0,48,0,0,203,1,1.0,1,1,0,0,1,3,0,162410.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104042,0,1,0,49,0,0,196,1,1.0,0,1,0,0,1,28,0,151404.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104038,0,1,0,55,0,0,189,1,1.0,0,1,0,0,1,8,1,0.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
104037,0,1,1,79,1,0,203,1,1.0,0,1,0,0,1,29,0,65915.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104036,0,1,1,50,0,0,135,1,1.0,0,1,0,0,1,28,1,205334.0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104033,0,1,0,66,1,0,202,1,1.0,1,1,0,0,1,28,0,51314.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104032,0,1,0,57,0,0,203,1,1.0,0,1,0,0,1,25,1,31396.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104029,0,1,0,50,0,0,203,1,1.0,0,1,0,0,1,28,1,93155.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104027,0,1,1,61,0,0,203,1,1.0,0,1,0,0,1,28,1,406060.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
104026,0,1,0,63,0,0,203,1,1.0,0,1,0,0,1,28,1,406060.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
104050,0,1,0,50,0,0,203,1,1.0,0,1,0,0,1,8,1,178181.0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
104021,0,1,0,50,0,0,203,1,1.0,0,1,0,0,1,3,0,186229.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104018,0,1,1,46,0,0,61,1,1.0,1,1,0,0,1,28,1,251712.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104017,0,1,0,48,0,0,202,1,1.0,0,1,0,0,1,28,1,263082.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104016,0,1,1,62,0,0,184,1,1.0,0,1,0,0,1,46,1,198278.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104015,0,1,0,63,0,0,203,1,1.0,0,1,0,0,1,46,1,198278.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104014,0,1,1,44,0,0,203,1,1.0,0,1,0,0,1,28,1,462807.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104013,0,1,1,53,0,0,111,1,1.0,0,1,0,0,1,28,1,389804.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104011,0,1,1,47,0,0,202,1,1.0,1,1,0,0,1,8,0,289211.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104008,0,1,0,47,0,0,201,1,1.0,0,1,0,0,1,28,1,215059.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
104007,0,1,1,48,0,0,203,1,1.0,0,1,0,0,1,28,1,195656.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
104006,0,1,1,50,0,0,203,1,1.0,0,0,1,0,1,0,1,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104005,0,1,0,50,0,0,203,1,1.0,1,1,0,0,1,8,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104020,0,1,1,36,0,0,72,1,1.0,0,1,0,0,1,28,1,56737.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104209,0,1,0,37,0,0,194,1,1.0,0,1,0,0,1,7,0,214765.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104051,0,1,1,46,0,0,203,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1
104057,0,1,1,50,0,0,203,1,1.0,1,1,0,0,1,28,0,260989.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104107,0,1,0,43,0,0,203,1,1.0,1,1,0,0,1,28,0,85160.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104106,0,1,1,43,0,0,203,1,1.0,0,1,1,0,1,28,1,197161.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104104,0,1,1,44,0,0,147,1,1.0,0,1,0,0,1,8,1,157672.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
104101,0,1,1,45,0,0,203,1,1.0,0,1,0,0,1,29,1,92282.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104100,0,1,0,45,0,0,203,1,1.0,0,1,0,0,1,29,1,92282.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
104099,0,1,0,61,0,0,203,1,1.0,1,1,0,0,1,28,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104097,0,1,0,0,1,0,203,1,1.0,0,1,0,0,1,8,0,172351.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104096,0,1,0,54,0,0,203,1,1.0,0,1,0,0,1,20,1,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
104090,0,1,1,44,0,0,203,1,1.0,1,1,0,0,1,36,0,277133.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104085,0,1,0,54,0,0,203,1,1.0,0,1,0,0,1,35,1,29577.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
104084,0,1,0,57,0,0,198,1,1.0,1,1,0,0,1,8,1,252732.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
104056,0,1,0,51,0,0,168,1,1.0,0,1,0,0,1,46,1,83601.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
104083,0,1,0,53,0,0,203,1,1.0,1,1,0,0,1,36,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104079,0,1,1,52,0,0,203,1,1.0,0,1,0,0,1,28,1,161863.0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
104077,0,1,0,89,1,0,203,1,1.0,0,1,0,0,1,28,1,258267.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
104076,0,1,0,62,0,0,160,1,1.0,0,1,0,0,1,28,1,228841.0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
104075,0,1,0,55,0,0,203,1,1.0,0,1,0,0,1,25,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
104074,0,1,1,61,0,0,203,1,1.0,1,1,0,0,1,3,0,73079.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104073,0,1,0,39,0,0,162,1,1.0,0,1,0,0,1,28,1,93948.0,2,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
104072,0,1,0,47,0,0,177,1,1.0,0,1,0,0,1,28,1,204139.0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104070,0,1,1,49,0,0,203,1,1.0,1,1,0,0,1,28,0,44688.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104067,0,1,0,52,0,0,203,1,1.0,0,1,0,0,1,8,1,130192.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104066,0,1,0,65,1,0,203,1,1.0,1,1,0,0,1,17,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104060,0,1,0,42,0,0,203,1,1.0,0,1,0,0,1,28,1,169365.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
104082,0,1,0,60,0,0,202,1,1.0,0,1,0,0,1,15,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103998,0,1,1,69,1,0,203,1,1.0,1,1,0,0,1,11,0,99152.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104211,0,1,0,51,0,0,203,1,1.0,1,1,0,0,1,36,0,136137.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104221,0,1,0,51,0,0,184,1,1.0,0,1,0,0,1,8,1,62861.0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104403,0,1,0,45,0,0,203,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
104402,0,1,1,45,0,0,202,1,1.0,1,1,1,0,1,28,1,140728.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104400,0,1,0,55,0,0,203,1,1.0,1,1,0,0,1,48,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104398,0,1,1,49,0,0,203,1,1.0,1,1,0,0,1,8,1,68443.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104397,0,1,1,44,0,0,128,1,1.0,1,1,0,0,1,28,0,116245.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104396,0,1,0,45,0,0,191,1,1.0,0,1,0,0,1,29,1,41490.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
104395,0,1,0,59,0,0,105,1,1.0,0,1,0,0,1,35,1,85602.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104393,0,1,0,53,0,0,202,1,1.0,0,1,0,0,1,28,1,129902.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104390,0,1,0,55,0,0,99,1,1.0,0,1,0,0,1,12,1,72311.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104386,0,1,0,48,0,0,203,1,1.0,0,1,0,0,1,28,1,357548.0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
104384,0,1,1,47,0,0,203,1,1.0,0,1,0,0,1,8,1,28699.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
104382,0,1,0,86,1,0,203,1,1.0,0,1,0,0,1,28,1,260403.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104380,0,1,0,40,0,0,157,1,1.0,1,1,0,0,1,28,0,105481.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104379,0,1,1,53,0,0,203,1,1.0,1,1,0,0,1,3,0,85033.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104378,0,1,0,54,0,0,203,1,1.0,1,1,0,0,1,8,0,47246.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104372,0,1,0,58,0,0,203,1,1.0,0,1,0,0,1,46,1,150405.0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
104369,0,1,0,51,0,0,203,1,1.0,1,1,0,0,1,33,0,62187.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104365,0,1,0,43,0,0,203,1,1.0,0,1,0,0,1,8,0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104363,0,1,0,55,0,0,203,1,1.0,0,1,0,0,1,41,1,168151.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104362,0,1,1,58,0,0,178,1,1.0,0,1,0,0,1,28,1,96413.0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
104361,0,1,0,38,0,0,203,1,1.0,1,1,1,0,1,8,0,144533.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104356,0,1,0,46,0,0,203,1,1.0,1,1,0,0,1,3,0,120550.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104353,0,1,0,43,0,0,203,1,1.0,1,1,0,0,1,17,0,130668.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104405,0,1,0,57,0,0,167,1,1.0,0,1,0,0,1,28,1,0.0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
104406,0,1,1,45,0,0,194,1,1.0,0,1,0,0,1,8,1,55797.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
104411,0,1,0,47,0,0,83,1,1.0,1,1,0,0,1,28,0,133280.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104413,0,1,1,77,1,0,188,1,1.0,1,1,0,0,1,1,0,0.0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104458,0,1,0,46,0,0,203,1,1.0,1,1,0,0,1,28,0,234816.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104457,0,1,0,31,0,0,131,1,1.0,0,1,0,0,1,28,1,203615.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104455,0,1,1,34,0,0,172,1,1.0,0,1,0,0,1,26,1,119857.0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
104454,0,1,0,53,0,0,203,1,1.0,0,1,0,0,1,37,1,102422.0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
104453,0,1,1,75,1,0,203,1,1.0,0,1,1,0,1,35,1,148258.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104451,0,1,0,66,1,0,203,1,1.0,1,1,0,0,1,26,0,119857.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104449,0,1,0,49,0,0,88,1,1.0,0,1,0,1,1,8,0,338769.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104446,0,1,1,67,1,0,203,1,1.0,1,1,0,0,1,28,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104445,0,1,1,44,0,0,201,1,1.0,0,1,0,0,1,28,1,245998.0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
104440,0,1,0,39,0,0,203,1,1.0,0,1,0,0,1,28,0,427563.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104439,0,1,1,75,1,0,199,1,1.0,0,1,0,0,1,28,1,408842.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
104351,0,1,0,46,0,0,206,1,1.0,1,1,0,0,1,28,0,63342.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104438,0,1,0,49,0,0,203,1,1.0,0,1,0,0,1,28,1,522418.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1
104435,0,1,0,48,0,0,203,1,1.0,0,1,0,0,1,28,1,103768.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104433,0,1,1,56,0,0,184,1,1.0,0,1,0,0,1,28,0,243698.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104432,0,1,0,50,0,0,203,1,1.0,0,1,0,0,1,28,1,275807.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104429,0,1,0,69,1,0,88,1,1.0,0,1,0,0,1,36,0,360525.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104425,0,1,0,51,0,0,203,1,1.0,0,1,0,0,1,41,1,113311.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
104423,0,1,1,49,0,0,203,1,1.0,1,1,0,0,1,8,0,130208.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104422,0,1,1,57,0,0,203,1,1.0,0,1,0,0,1,28,1,291987.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104421,0,1,0,57,0,0,203,1,1.0,0,1,0,0,1,28,1,291987.0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1
104420,0,1,0,55,0,0,203,1,1.0,1,1,0,0,1,35,0,133759.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104416,0,1,1,43,0,0,203,1,1.0,1,1,0,0,1,28,0,124408.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104414,0,1,0,58,0,0,203,1,1.0,1,1,0,0,1,28,0,125508.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104437,0,1,1,82,1,0,176,1,1.0,0,1,0,0,1,28,1,655295.0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
104346,0,1,0,49,0,0,203,1,1.0,1,1,0,0,1,3,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104344,0,1,1,44,0,0,203,1,1.0,1,1,0,0,1,46,1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104342,0,1,0,47,0,0,203,1,1.0,0,1,0,0,1,7,1,67815.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104277,0,1,0,48,0,0,203,1,1.0,1,1,0,0,1,46,0,213878.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
